PassengerId,Group,GroupSize,SoloTraveler,HomePlanet,CabinDeck,CabinNumber,CabinSide,CryoSleep,Destination,Age,AgeGroup,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalExpenditure,Expenditure,LastName,FamilySize,LoneTraveler
1525_01,1525,1,1,Mars,F,299.0,P,False,TRAPPIST-1e,20.0,11-20,False,539.0,1269.0,38.0,0.0,0.0,1846.0,1,Gin,5,0
1526_01,1526,1,1,Earth,F,300.0,P,False,55 Cancri e,23.0,21-30,False,4.0,0.0,2.0,254.0,521.0,781.0,1,Sotond,3,0
1527_01,1527,2,0,Europa,D,49.0,P,True,55 Cancri e,22.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Boderbint,5,0
1527_02,1527,2,0,Europa,D,49.0,P,False,TRAPPIST-1e,25.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Boderbint,5,0
1528_01,1528,1,1,Mars,D,50.0,P,False,55 Cancri e,18.0,11-20,False,3992.0,673.0,1360.0,2.0,0.0,6027.0,1,Madan,4,0
1529_01,1529,2,0,Europa,A,16.0,S,False,PSO J318.5-22,25.0,21-30,True,0.0,7069.0,0.0,45.0,282.0,7396.0,1,Slable,8,0
1529_02,1529,2,0,Europa,A,16.0,S,False,TRAPPIST-1e,30.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Slable,8,0
1531_01,1531,1,1,Earth,G,237.0,S,False,TRAPPIST-1e,46.0,41-50,False,0.0,0.0,533.0,277.0,0.0,810.0,1,Puckley,9,0
1532_01,1532,1,1,Europa,B,65.0,S,False,TRAPPIST-1e,27.0,21-30,False,0.0,31.0,0.0,1.0,11378.0,11410.0,1,Bealvewd,4,0
1533_01,1533,1,1,Earth,G,244.0,P,False,TRAPPIST-1e,53.0,51-60,False,1015.0,0.0,0.0,0.0,1.0,1016.0,1,Potters,14,0
1536_01,1536,1,1,Mars,F,297.0,S,True,TRAPPIST-1e,21.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Nuthe,7,0
1539_01,1539,1,1,Europa,A,17.0,S,False,55 Cancri e,32.0,31-40,False,54.0,3782.0,0.0,21.0,5.0,3862.0,1,Barmant,3,0
1540_01,1540,3,0,Europa,C,55.0,P,False,TRAPPIST-1e,32.0,31-40,False,1.0,470.0,0.0,1440.0,2114.0,4025.0,1,Clumshangs,6,0
1540_02,1540,3,0,Europa,C,55.0,P,False,TRAPPIST-1e,33.0,31-40,True,0.0,7139.0,22.0,0.0,553.0,7714.0,1,Clumshangs,6,0
1540_03,1540,3,0,Europa,C,55.0,P,False,TRAPPIST-1e,26.0,21-30,False,0.0,170.0,0.0,3718.0,0.0,3888.0,1,Clumshangs,6,0
1541_01,1541,1,1,Earth,F,298.0,S,False,TRAPPIST-1e,47.0,41-50,False,12.0,7.0,0.0,720.0,0.0,739.0,1,Woody,11,0
1542_01,1542,1,1,Mars,F,299.0,S,False,TRAPPIST-1e,13.0,11-20,False,7172.0,0.0,157.0,20.0,0.0,7349.0,1,Seche,4,0
1543_01,1543,1,1,Europa,C,56.0,P,True,55 Cancri e,34.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Clidly,2,0
1544_01,1544,1,1,Earth,G,245.0,P,False,TRAPPIST-1e,21.0,21-30,False,9.0,0.0,0.0,0.0,800.0,809.0,1,Ayalazquez,6,0
1545_01,1545,1,1,Mars,Mars,Unknown,P,False,TRAPPIST-1e,20.0,11-20,False,206.0,0.0,629.0,67.0,523.0,1425.0,1,Fiha,6,0
1547_01,1547,1,1,Earth,F,301.0,S,False,TRAPPIST-1e,21.0,21-30,False,163.0,0.0,661.0,32.0,0.0,856.0,1,Hoppers,13,0
1548_01,1548,2,0,Europa,B,50.0,P,True,55 Cancri e,51.0,51-60,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Unicting,2,0
1548_02,1548,2,0,Europa,B,50.0,P,True,TRAPPIST-1e,18.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Stivelte,2,0
1550_01,1550,2,0,Europa,C,58.0,S,False,TRAPPIST-1e,26.0,21-30,False,1.0,230.0,0.0,42.0,4030.0,4303.0,1,Supiensive,3,0
1550_02,1550,2,0,Europa,Europa,58.0,S,False,55 Cancri e,53.0,51-60,True,5022.0,2376.0,0.0,0.0,235.0,7633.0,1,Supiensive,3,0
1551_01,1551,1,1,Europa,E,96.0,P,False,TRAPPIST-1e,30.0,21-30,False,0.0,1376.0,43.0,0.0,1460.0,2879.0,1,Clidly,2,0
1552_01,1552,1,1,Earth,G,240.0,S,True,TRAPPIST-1e,37.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Batestonley,9,0
1555_01,1555,1,1,Europa,A,18.0,S,False,TRAPPIST-1e,45.0,41-50,False,0.0,1389.0,0.0,2987.0,0.0,4376.0,1,Spistory,4,0
1558_01,1558,1,1,Earth,G,247.0,P,False,TRAPPIST-1e,62.0,61-70,False,877.0,15.0,0.0,0.0,1.0,893.0,1,Mcdowns,5,0
1560_01,1560,1,1,Earth,G,242.0,S,False,TRAPPIST-1e,38.0,31-40,False,0.0,1.0,45.0,0.0,837.0,883.0,1,Guezaley,6,0
1561_01,1561,1,1,Earth,F,305.0,P,False,55 Cancri e,24.0,21-30,False,1030.0,0.0,0.0,0.0,1122.0,2152.0,1,Briggins,10,0
1562_01,1562,1,1,Earth,F,306.0,P,False,TRAPPIST-1e,18.0,11-20,False,341.0,0.0,332.0,102.0,0.0,775.0,1,Simmonders,8,0
1564_01,1564,1,1,Mars,F,303.0,S,True,TRAPPIST-1e,23.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Merie,3,0
1565_01,1565,1,1,Earth,F,304.0,S,False,PSO J318.5-22,16.0,11-20,False,0.0,1519.0,0.0,0.0,766.0,2285.0,1,Fitzgerson,8,0
1567_01,1567,1,1,Europa,B,53.0,P,True,TRAPPIST-1e,37.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Replic,1,1
1568_01,1568,2,0,Earth,G,248.0,P,False,TRAPPIST-1e,22.0,21-30,False,1018.0,100.0,0.0,9.0,0.0,1127.0,1,Burchrison,10,0
1568_02,1568,2,0,Earth,G,248.0,P,True,PSO J318.5-22,18.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Burchrison,10,0
1569_01,1569,1,1,Mars,F,308.0,P,True,TRAPPIST-1e,25.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Hac,6,0
1572_01,1572,2,0,Earth,G,249.0,P,False,TRAPPIST-1e,26.0,21-30,False,758.0,17.0,11.0,0.0,0.0,786.0,1,Shephendry,8,0
1572_02,1572,2,0,Earth,F,309.0,P,False,TRAPPIST-1e,25.0,21-30,False,4.0,0.0,146.0,723.0,0.0,873.0,1,Pager,6,0
1573_01,1573,1,1,Mars,D,56.0,S,False,TRAPPIST-1e,55.0,51-60,False,938.0,0.0,82.0,0.0,162.0,1182.0,1,Butte,6,0
1576_01,1576,1,1,Mars,E,97.0,P,False,TRAPPIST-1e,28.0,21-30,False,641.0,0.0,372.0,0.0,16.0,1029.0,1,Hapie,9,0
1577_01,1577,1,1,Earth,F,310.0,P,False,TRAPPIST-1e,23.0,21-30,False,0.0,169.0,0.0,0.0,0.0,169.0,1,Grahangory,5,0
1578_01,1578,1,1,Earth,E,98.0,P,False,TRAPPIST-1e,22.0,21-30,False,0.0,24.0,0.0,176.0,783.0,983.0,1,Garrincent,6,0
1579_01,1579,1,1,Earth,F,311.0,P,False,55 Cancri e,26.0,21-30,False,333.0,1819.0,0.0,1.0,0.0,2153.0,1,Pughanders,5,0
1580_01,1580,2,0,Earth,G,246.0,S,False,TRAPPIST-1e,13.0,11-20,False,0.0,0.0,8.0,0.0,714.0,722.0,1,Hinesh,7,0
1580_02,1580,2,0,Earth,G,246.0,S,False,TRAPPIST-1e,18.0,11-20,False,428.0,0.0,36.0,0.0,424.0,888.0,1,Hinesh,7,0
1581_01,1581,2,0,Mars,F,312.0,P,True,TRAPPIST-1e,38.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Che,6,0
1581_02,1581,2,0,Mars,Mars,312.0,P,True,TRAPPIST-1e,28.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Che,6,0
1584_01,1584,2,0,Earth,F,314.0,P,False,TRAPPIST-1e,57.0,51-60,False,433.0,0.0,0.0,371.0,0.0,804.0,1,Thony,10,0
1584_02,1584,2,0,Earth,G,251.0,P,True,TRAPPIST-1e,0.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Thony,10,0
1585_01,1585,1,1,Earth,G,252.0,P,True,TRAPPIST-1e,18.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Crosarios,3,0
1588_01,1588,2,0,Europa,E,99.0,P,True,TRAPPIST-1e,25.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Fullous,2,0
1588_02,1588,2,0,Europa,E,99.0,P,False,55 Cancri e,35.0,31-40,False,0.0,17394.0,0.0,724.0,0.0,18118.0,1,Fullous,2,0
1590_01,1590,2,0,Europa,D,57.0,S,False,TRAPPIST-1e,37.0,31-40,False,0.0,1336.0,2.0,12.0,7.0,1357.0,1,Crakenecal,3,0
1590_02,1590,2,0,Europa,D,57.0,S,False,55 Cancri e,33.0,31-40,False,0.0,26.0,1.0,33.0,2439.0,2499.0,1,Crakenecal,3,0
1592_01,1592,2,0,Europa,C,60.0,S,False,TRAPPIST-1e,35.0,31-40,False,305.0,3621.0,0.0,320.0,341.0,4587.0,1,Idivent,2,0
1592_02,1592,2,0,Europa,C,60.0,S,False,55 Cancri e,47.0,41-50,False,16.0,2127.0,1487.0,0.0,196.0,3826.0,1,Idivent,2,0
1593_01,1593,1,1,Earth,E,114.0,S,False,TRAPPIST-1e,23.0,21-30,False,5.0,51.0,0.0,732.0,0.0,788.0,1,Savaraldez,12,0
1594_01,1594,1,1,Earth,G,253.0,P,False,TRAPPIST-1e,27.0,21-30,False,0.0,3.0,0.0,2.0,923.0,928.0,1,Delazarson,8,0
1595_01,1595,1,1,Europa,C,57.0,P,False,55 Cancri e,27.0,21-30,False,0.0,4342.0,0.0,0.0,36.0,4378.0,1,Reming,8,0
1596_01,1596,1,1,Europa,B,54.0,P,True,TRAPPIST-1e,23.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Replipent,1,1
1597_01,1597,1,1,Earth,G,254.0,P,True,TRAPPIST-1e,31.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Hahnstonsen,8,0
1599_01,1599,2,0,Europa,C,58.0,P,True,TRAPPIST-1e,19.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Drelcate,6,0
1599_02,1599,2,0,Europa,C,58.0,P,True,55 Cancri e,53.0,51-60,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Drelcate,6,0
1601_01,1601,1,1,Earth,G,255.0,P,False,TRAPPIST-1e,37.0,31-40,False,22.0,5.0,0.0,747.0,0.0,774.0,1,Mulley,4,0
1602_01,1602,1,1,Earth,F,307.0,S,False,TRAPPIST-1e,18.0,11-20,False,0.0,0.0,0.0,2681.0,55.0,2736.0,1,Chardsons,5,0
1603_01,1603,3,0,Earth,F,317.0,P,False,TRAPPIST-1e,42.0,41-50,False,0.0,594.0,0.0,0.0,119.0,713.0,1,Carreralend,10,0
1603_02,1603,3,0,Earth,G,256.0,P,True,TRAPPIST-1e,7.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Carreralend,10,0
1603_03,1603,3,0,Earth,G,256.0,P,False,55 Cancri e,7.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Carreralend,10,0
1604_01,1604,1,1,Earth,G,257.0,P,False,TRAPPIST-1e,24.0,21-30,False,2.0,3.0,0.0,616.0,161.0,782.0,1,Rostarks,4,0
1606_01,1606,1,1,Europa,E,116.0,S,False,TRAPPIST-1e,20.0,11-20,False,13.0,817.0,0.0,1435.0,22.0,2287.0,1,Oilloody,6,0
1608_01,1608,1,1,Earth,F,319.0,P,False,TRAPPIST-1e,24.0,21-30,False,1158.0,193.0,798.0,2.0,0.0,2151.0,1,Dicksons,10,0
1611_01,1611,1,1,Earth,G,248.0,S,False,TRAPPIST-1e,42.0,41-50,False,0.0,865.0,0.0,0.0,44.0,909.0,1,Torrez,14,0
1612_01,1612,2,0,Europa,E,101.0,P,False,TRAPPIST-1e,49.0,41-50,False,0.0,3750.0,0.0,2.0,341.0,4093.0,1,Entenedy,5,0
1612_02,1612,2,0,Europa,E,101.0,P,True,TRAPPIST-1e,47.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Entenedy,5,0
1613_01,1613,1,1,Earth,G,Unknown,P,False,55 Cancri e,16.0,11-20,False,825.0,9.0,0.0,0.0,42.0,876.0,1,Josey,12,0
1614_01,1614,1,1,Mars,F,321.0,P,False,TRAPPIST-1e,26.0,21-30,True,432.0,0.0,965.0,35.0,0.0,1432.0,1,Conie,9,0
1615_01,1615,3,0,Earth,F,322.0,P,False,TRAPPIST-1e,24.0,21-30,False,0.0,0.0,6.0,685.0,0.0,691.0,1,Lopelases,10,0
1615_02,1615,3,0,Earth,G,259.0,P,True,TRAPPIST-1e,38.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Harperez,5,0
1615_03,1615,3,0,Earth,G,259.0,P,False,TRAPPIST-1e,0.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Lopelases,10,0
1617_01,1617,1,1,Mars,D,53.0,P,False,PSO J318.5-22,37.0,31-40,False,295.0,1575.0,19.0,515.0,0.0,2404.0,1,Blan,7,0
1619_01,1619,1,1,Earth,G,249.0,S,True,TRAPPIST-1e,39.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Hinglendez,18,0
1621_01,1621,2,0,Earth,F,308.0,S,False,55 Cancri e,25.0,21-30,False,553.0,0.0,1.0,239.0,8.0,801.0,1,Dukertyler,7,0
1621_02,1621,2,0,Earth,F,308.0,S,False,PSO J318.5-22,25.0,21-30,False,172.0,129.0,41.0,0.0,341.0,683.0,1,Dukertyler,7,0
1622_01,1622,1,1,Mars,F,323.0,P,True,TRAPPIST-1e,35.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Sau,4,0
1624_01,1624,3,0,Earth,G,250.0,S,True,PSO J318.5-22,0.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Barbes,14,0
1624_02,1624,3,0,Earth,G,250.0,S,False,55 Cancri e,46.0,41-50,False,612.0,0.0,62.0,0.0,0.0,674.0,1,Barbes,14,0
1624_03,1624,3,0,Earth,G,250.0,S,False,TRAPPIST-1e,4.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Barbes,14,0
1625_01,1625,2,0,Europa,C,59.0,P,True,55 Cancri e,19.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Patimonne,3,0
1625_02,1625,2,0,Europa,C,59.0,P,False,TRAPPIST-1e,29.0,21-30,False,0.0,930.0,0.0,2113.0,98.0,3141.0,1,Patimonne,3,0
1626_01,1626,1,1,Earth,F,324.0,P,False,TRAPPIST-1e,19.0,11-20,False,0.0,9.0,0.0,0.0,1.0,10.0,1,Logannon,14,0
1628_01,1628,1,1,Europa,B,71.0,S,True,TRAPPIST-1e,47.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Foraud,9,0
1630_01,1630,3,0,Earth,G,252.0,S,True,PSO J318.5-22,1.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Cofferson,12,0
1630_02,1630,3,0,Earth,G,252.0,S,True,TRAPPIST-1e,4.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Cofferson,12,0
1630_03,1630,3,0,Earth,F,309.0,S,False,TRAPPIST-1e,37.0,31-40,False,0.0,27.0,11.0,732.0,5.0,775.0,1,Cofferson,12,0
1631_01,1631,1,1,Earth,E,118.0,S,False,TRAPPIST-1e,61.0,61-70,False,1215.0,32.0,0.0,0.0,362.0,1609.0,1,Kennetty,8,0
1632_01,1632,1,1,Europa,C,62.0,S,True,TRAPPIST-1e,32.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Fatted,4,0
1633_01,1633,2,0,Earth,G,261.0,P,True,TRAPPIST-1e,4.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Thony,10,0
1633_02,1633,2,0,Earth,G,261.0,P,True,TRAPPIST-1e,16.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Thony,10,0
1634_01,1634,1,1,Earth,G,253.0,S,True,55 Cancri e,25.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Conleydenan,7,0
1635_01,1635,1,1,Earth,F,325.0,P,False,TRAPPIST-1e,22.0,21-30,False,1300.0,0.0,0.0,0.0,1134.0,2434.0,1,Tuckers,9,0
1636_01,1636,1,1,Earth,G,254.0,S,False,TRAPPIST-1e,41.0,41-50,False,139.0,666.0,6.0,71.0,25.0,907.0,1,Connelson,4,0
1637_01,1637,1,1,Earth,G,255.0,S,True,TRAPPIST-1e,25.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Ricews,5,0
1638_01,1638,1,1,Earth,E,119.0,S,False,TRAPPIST-1e,19.0,11-20,False,414.0,0.0,66.0,307.0,0.0,787.0,1,Ballocks,9,0
1640_01,1640,1,1,Earth,G,262.0,P,False,TRAPPIST-1e,21.0,21-30,False,305.0,0.0,1.0,618.0,2.0,926.0,1,Scotterkins,6,0
1644_01,1644,1,1,Earth,F,327.0,P,False,55 Cancri e,14.0,11-20,False,0.0,2.0,0.0,0.0,794.0,796.0,1,Waltonnedy,10,0
1645_01,1645,1,1,Earth,G,Unknown,P,True,55 Cancri e,18.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Thonyderson,8,0
1646_01,1646,1,1,Earth,G,264.0,P,False,TRAPPIST-1e,34.0,31-40,False,0.0,0.0,885.0,0.0,0.0,885.0,1,Monroellynn,13,0
1647_01,1647,1,1,Earth,F,328.0,P,False,TRAPPIST-1e,33.0,31-40,False,954.0,0.0,10.0,3.0,2.0,969.0,1,Fisheparks,6,0
1649_01,1649,1,1,Earth,G,265.0,P,True,55 Cancri e,14.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Hinglendez,18,0
1650_01,1650,1,1,Earth,G,258.0,S,True,55 Cancri e,28.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Hodes,9,0
1651_01,1651,3,0,Earth,G,266.0,P,True,PSO J318.5-22,43.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Wonglasquez,4,0
1651_02,1651,3,0,Earth,G,266.0,P,False,55 Cancri e,3.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Lynnerett,10,0
1651_03,1651,3,0,Earth,G,266.0,P,True,PSO J318.5-22,0.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Wonglasquez,4,0
1653_01,1653,1,1,Europa,A,19.0,S,False,TRAPPIST-1e,47.0,41-50,False,4.0,1303.0,830.0,774.0,2.0,2913.0,1,Oderient,2,0
1655_01,1655,2,0,Earth,G,310.0,S,False,TRAPPIST-1e,28.0,21-30,False,3202.0,0.0,0.0,0.0,5.0,3207.0,1,Dicksons,10,0
1655_02,1655,2,0,Earth,F,310.0,S,False,TRAPPIST-1e,40.0,31-40,False,0.0,807.0,0.0,0.0,0.0,807.0,1,Dicksons,10,0
1656_01,1656,1,1,Earth,F,311.0,S,False,TRAPPIST-1e,17.0,11-20,False,1.0,160.0,37.0,0.0,0.0,198.0,1,Mallerez,10,0
1657_01,1657,1,1,Earth,G,267.0,P,False,TRAPPIST-1e,21.0,21-30,False,0.0,0.0,218.0,109.0,5321.0,5648.0,1,Alest,6,0
1658_01,1658,1,1,Mars,F,312.0,S,False,TRAPPIST-1e,27.0,21-30,False,1150.0,0.0,6.0,4.0,0.0,1160.0,1,Part,5,0
1659_01,1659,1,1,Earth,F,313.0,S,False,TRAPPIST-1e,41.0,41-50,False,0.0,82.0,3.0,0.0,718.0,803.0,1,Pugherman,6,0
1660_01,1660,1,1,Earth,E,122.0,S,False,TRAPPIST-1e,20.0,11-20,False,0.0,1.0,0.0,905.0,0.0,906.0,1,Cardner,10,0
1661_01,1661,4,0,Europa,A,20.0,S,False,TRAPPIST-1e,56.0,51-60,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Fringh,4,0
1661_02,1661,4,0,Europa,A,20.0,S,False,TRAPPIST-1e,57.0,51-60,False,0.0,62.0,0.0,2136.0,178.0,2376.0,1,Earmeter,2,0
1661_03,1661,4,0,Europa,A,20.0,S,True,TRAPPIST-1e,48.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Fringh,4,0
1661_04,1661,4,0,Europa,A,20.0,S,False,TRAPPIST-1e,37.0,31-40,False,0.0,2390.0,0.0,1306.0,0.0,3696.0,1,Fringh,4,0
1662_01,1662,1,1,Earth,F,314.0,S,False,PSO J318.5-22,20.0,11-20,False,127.0,0.0,0.0,542.0,0.0,669.0,1,Sterson,7,0
1663_01,1663,1,1,Earth,G,268.0,P,True,PSO J318.5-22,36.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Villenson,11,0
1666_01,1666,1,1,Europa,D,59.0,S,False,TRAPPIST-1e,38.0,31-40,False,158.0,787.0,2820.0,0.0,86.0,3851.0,1,Retefule,5,0
1668_01,1668,1,1,Earth,F,316.0,S,False,TRAPPIST-1e,22.0,21-30,False,2.0,0.0,6.0,101.0,536.0,645.0,1,Watsongley,5,0
1669_01,1669,3,0,Mars,F,317.0,S,False,TRAPPIST-1e,31.0,31-40,False,2436.0,0.0,147.0,16.0,0.0,2599.0,1,Spane,4,0
1669_02,1669,3,0,Mars,F,317.0,S,True,TRAPPIST-1e,0.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Spane,4,0
1669_03,1669,3,0,Mars,F,317.0,S,False,55 Cancri e,21.0,21-30,False,1481.0,0.0,881.0,0.0,0.0,2362.0,1,Perte,5,0
1670_01,1670,2,0,Earth,G,269.0,P,False,TRAPPIST-1e,49.0,41-50,False,0.0,67.0,213.0,2.0,1442.0,1724.0,1,Sancasey,15,0
1670_02,1670,2,0,Earth,G,269.0,P,True,TRAPPIST-1e,44.0,41-50,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Sancasey,15,0
1671_01,1671,1,1,Europa,B,73.0,S,False,55 Cancri e,27.0,21-30,False,0.0,859.0,0.0,6704.0,64.0,7627.0,1,Mosteraked,14,0
1672_01,1672,1,1,Earth,F,318.0,S,False,TRAPPIST-1e,29.0,21-30,False,7.0,0.0,0.0,797.0,0.0,804.0,1,Solivers,7,0
1673_01,1673,1,1,Earth,F,330.0,P,False,55 Cancri e,16.0,11-20,False,876.0,0.0,5.0,1.0,16.0,898.0,1,Perrerojass,3,0
1674_01,1674,1,1,Earth,G,260.0,S,True,PSO J318.5-22,20.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Unknown,294,0
1676_01,1676,1,1,Earth,G,270.0,P,True,TRAPPIST-1e,26.0,21-30,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Staffersby,4,0
1677_01,1677,1,1,Earth,E,103.0,P,False,TRAPPIST-1e,19.0,11-20,False,5.0,87.0,0.0,0.0,0.0,92.0,1,Robins,5,0
1681_01,1681,1,1,Earth,G,261.0,S,False,TRAPPIST-1e,34.0,31-40,False,1.0,89.0,0.0,793.0,0.0,883.0,1,Englence,9,0
1682_01,1682,1,1,Mars,F,331.0,P,True,TRAPPIST-1e,38.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Watte,5,0
1685_01,1685,3,0,Earth,G,272.0,P,False,55 Cancri e,51.0,51-60,False,0.0,260.0,91.0,0.0,264.0,615.0,1,Dillestron,10,0
1685_02,1685,3,0,Earth,G,272.0,P,False,55 Cancri e,7.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Dillestron,10,0
1685_03,1685,3,0,Earth,G,272.0,P,True,TRAPPIST-1e,3.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Dillestron,10,0
1687_01,1687,1,1,Mars,F,334.0,P,False,TRAPPIST-1e,26.0,21-30,True,714.0,450.0,208.0,0.0,44.0,1416.0,1,Batte,5,0
1688_01,1688,3,0,Earth,E,124.0,S,False,TRAPPIST-1e,27.0,21-30,False,233.0,554.0,0.0,0.0,0.0,787.0,1,Webstenson,6,0
1688_02,1688,3,0,Earth,G,124.0,S,True,TRAPPIST-1e,7.0,0-10,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Webstenson,6,0
1688_03,1688,3,0,Earth,G,262.0,S,True,TRAPPIST-1e,19.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Webstenson,6,0
1690_01,1690,1,1,Earth,F,335.0,P,False,TRAPPIST-1e,28.0,21-30,False,0.0,26.0,88.0,5.0,754.0,873.0,1,Paulllegory,5,0
1691_01,1691,1,1,Mars,F,321.0,S,False,TRAPPIST-1e,27.0,21-30,False,3482.0,1234.0,1155.0,0.0,0.0,5871.0,1,Giba,4,0
1694_01,1694,1,1,Earth,G,263.0,S,True,PSO J318.5-22,31.0,31-40,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Chavezalez,9,0
1695_01,1695,1,1,Earth,G,264.0,S,False,TRAPPIST-1e,26.0,21-30,False,324.0,0.0,201.0,2.0,256.0,783.0,1,Moraleney,3,0
1696_01,1696,1,1,Europa,B,55.0,P,False,TRAPPIST-1e,43.0,41-50,False,0.0,760.0,17.0,15331.0,427.0,16535.0,1,Iderinelay,1,1
1697_01,1697,1,1,Earth,G,274.0,P,False,TRAPPIST-1e,23.0,21-30,False,0.0,13.0,0.0,773.0,0.0,786.0,1,Blainson,4,0
1698_01,1698,1,1,Mars,E,125.0,S,True,PSO J318.5-22,14.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Make,11,0
1699_01,1699,1,1,Earth,F,336.0,P,False,55 Cancri e,47.0,41-50,False,0.0,574.0,0.0,0.0,68.0,642.0,1,Barkeretton,5,0
1700_01,1700,2,0,Europa,B,74.0,S,True,TRAPPIST-1e,17.0,11-20,False,0.0,0.0,0.0,0.0,0.0,0.0,0,Waring,10,0
1700_02,1700,2,0,Europa,B,74.0,S,False,TRAPPIST-1e,64.0,61-70,False,0.0,4.0,0.0,6200.0,622.0,6826.0,1,Waring,10,0
1704_01,1704,2,0,Mars,D,60.0,S,False,TRAPPIST-1e,13.0,11-20,False,1112.0,0.0,687.0,0.0,3.0,1802.0,1,Breke,5,0
1704_02,1704,2,0,Mars,D,60.0,S,False,55 Cancri e,18.0,11-20,False,86.0,1164.0,516.0,0.0,0.0,1766.0,1,Fincy,5,0
1705_01,1705,1,1,Mars,E,126.0,S,False,TRAPPIST-1e,29.0,21-30,True,0.0,0.0,0.0,0.0,0.0,0.0,0,Chake,3,0
1708_01,1708,1,1,Earth,F,338.0,P,False,PSO J318.5-22,70.0,61-70,False,0.0,3.0,1.0,2.0,1290.0,1296.0,1,Hopez,8,0
1709_01,1709,7,0,Mars,F,326.0,S,False,TRAPPIST-1e,23.0,21-30,False,31.0,0.0,1247.0,0.0,47.0,1325.0,1,Minen,14,0
1709_02,1709,7,0,Mars,D,61.0,S,False,TRAPPIST-1e,23.0,21-30,False,2210.0,0.0,89.0,0.0,0.0,2299.0,1,Minen,14,0
